freq,unit,agriprod,geo,TIME_PERIOD,OBS_VALUE
Annual,Euro per hectare,Permanent grassland,Sud-Muntenia,2018,68.0
Annual,Euro per hectare,Permanent grassland,Sud-Muntenia,2019,83.0
Annual,Euro per hectare,Permanent grassland,Sud-Muntenia,2020,92.0
Annual,Euro per hectare,Permanent grassland,Bucureşti-Ilfov,2018,89.0
Annual,Euro per hectare,Permanent grassland,Macroregiunea Patru,2018,58.0
Annual,Euro per hectare,Permanent grassland,Macroregiunea Patru,2019,58.0
Annual,Euro per hectare,Permanent grassland,Macroregiunea Patru,2020,57.0
Annual,Euro per hectare,Permanent grassland,Sud-Vest Oltenia,2018,57.0
Annual,Euro per hectare,Permanent grassland,Sud-Vest Oltenia,2019,56.0
Annual,Euro per hectare,Permanent grassland,Sud-Vest Oltenia,2020,56.0
Annual,Euro per hectare,Permanent grassland,Vest,2018,58.0
Annual,Euro per hectare,Permanent grassland,Vest,2019,59.0
Annual,Euro per hectare,Permanent grassland,Vest,2020,59.0
Annual,Euro per hectare,Permanent grassland,Slovenija,2018,135.0
Annual,Euro per hectare,Permanent grassland,Vzhodna Slovenija,2018,127.0
Annual,Euro per hectare,Permanent grassland,Zahodna Slovenija,2018,155.0
Annual,Euro per hectare,Permanent grassland,Slovensko,2017,45.0
Annual,Euro per hectare,Permanent grassland,Slovensko,2018,35.0
Annual,Euro per hectare,Permanent grassland,Slovensko,2019,26.0
Annual,Euro per hectare,Permanent grassland,Slovensko,2020,30.0
Annual,Euro per hectare,Permanent grassland,Bratislavský kraj,2017,42.0
Annual,Euro per hectare,Permanent grassland,Bratislavský kraj,2018,70.0
Annual,Euro per hectare,Permanent grassland,Bratislavský kraj,2019,45.0
Annual,Euro per hectare,Permanent grassland,Bratislavský kraj,2020,56.0
Annual,Euro per hectare,Permanent grassland,Západné Slovensko,2017,60.0
Annual,Euro per hectare,Permanent grassland,Západné Slovensko,2018,36.0
Annual,Euro per hectare,Permanent grassland,Západné Slovensko,2019,34.0
Annual,Euro per hectare,Permanent grassland,Západné Slovensko,2020,39.0
Annual,Euro per hectare,Permanent grassland,Stredné Slovensko,2017,30.0
Annual,Euro per hectare,Permanent grassland,Stredné Slovensko,2018,34.0
Annual,Euro per hectare,Permanent grassland,Stredné Slovensko,2019,24.0
Annual,Euro per hectare,Permanent grassland,Stredné Slovensko,2020,28.0
Annual,Euro per hectare,Permanent grassland,Východné Slovensko,2017,34.0
Annual,Euro per hectare,Permanent grassland,Východné Slovensko,2018,34.0
Annual,Euro per hectare,Permanent grassland,Východné Slovensko,2019,24.0
Annual,Euro per hectare,Permanent grassland,Východné Slovensko,2020,28.0
