freq,currency,prod_veg,geo,TIME_PERIOD,OBS_VALUE
Annual,Euro,Rape - prices per 100 kg,Bulgaria,2020,36.32
Annual,Euro,Rape - prices per 100 kg,Czechia,2011,45.58
Annual,Euro,Rape - prices per 100 kg,Czechia,2012,47.08
Annual,Euro,Rape - prices per 100 kg,Czechia,2013,42.15
Annual,Euro,Rape - prices per 100 kg,Czechia,2014,35.3
Annual,Euro,Rape - prices per 100 kg,Czechia,2015,36.15
Annual,Euro,Rape - prices per 100 kg,Czechia,2016,37.47
Annual,Euro,Rape - prices per 100 kg,Czechia,2017,40.15
Annual,Euro,Rape - prices per 100 kg,Czechia,2018,36.18
Annual,Euro,Rape - prices per 100 kg,Czechia,2019,36.74
Annual,Euro,Rape - prices per 100 kg,Czechia,2020,37.35
Annual,Euro,Rape - prices per 100 kg,Germany,2011,44.39
Annual,Euro,Rape - prices per 100 kg,Germany,2012,43.92
Annual,Euro,Rape - prices per 100 kg,Germany,2013,39.97
Annual,Euro,Rape - prices per 100 kg,Germany,2014,33.47
Annual,Euro,Rape - prices per 100 kg,Germany,2015,34.96
Annual,Euro,Rape - prices per 100 kg,Germany,2016,35.62
Annual,Euro,Rape - prices per 100 kg,Germany,2017,36.97
Annual,Euro,Rape - prices per 100 kg,Germany,2018,35.3
Annual,Euro,Rape - prices per 100 kg,Germany,2019,35.85
Annual,Euro,Rape - prices per 100 kg,Germany,2020,36.81
Annual,Euro,Rape - prices per 100 kg,Denmark,2011,41.88
Annual,Euro,Rape - prices per 100 kg,Denmark,2012,46.07
Annual,Euro,Rape - prices per 100 kg,Denmark,2013,40.19
Annual,Euro,Rape - prices per 100 kg,Denmark,2014,33.54
Annual,Euro,Rape - prices per 100 kg,Denmark,2015,34.85
Annual,Euro,Rape - prices per 100 kg,Denmark,2016,35.97
Annual,Euro,Rape - prices per 100 kg,Denmark,2017,36.89
Annual,Euro,Rape - prices per 100 kg,Denmark,2018,36.06
Annual,Euro,Rape - prices per 100 kg,Denmark,2019,36.49
Annual,Euro,Rape - prices per 100 kg,Denmark,2020,37.65
Annual,Euro,Rape - prices per 100 kg,Estonia,2011,42.04
Annual,Euro,Rape - prices per 100 kg,Estonia,2012,47.73
Annual,Euro,Rape - prices per 100 kg,Estonia,2013,36.74
Annual,Euro,Rape - prices per 100 kg,Estonia,2014,36.73
Annual,Euro,Rape - prices per 100 kg,Estonia,2015,37.54
Annual,Euro,Rape - prices per 100 kg,Estonia,2016,36.58
Annual,Euro,Rape - prices per 100 kg,Estonia,2017,38.33
Annual,Euro,Rape - prices per 100 kg,Estonia,2018,36.49
Annual,Euro,Rape - prices per 100 kg,Estonia,2019,37.06
Annual,Euro,Rape - prices per 100 kg,Estonia,2020,37.6
Annual,Euro,Rape - prices per 100 kg,Spain,2011,28.33
Annual,Euro,Rape - prices per 100 kg,Spain,2013,32.43
Annual,Euro,Rape - prices per 100 kg,Spain,2014,29.07
Annual,Euro,Rape - prices per 100 kg,Spain,2015,31.95
Annual,Euro,Rape - prices per 100 kg,Spain,2016,30.1
Annual,Euro,Rape - prices per 100 kg,Spain,2017,31.32
Annual,Euro,Rape - prices per 100 kg,Spain,2018,31.79
Annual,Euro,Rape - prices per 100 kg,Spain,2019,31.74
Annual,Euro,Rape - prices per 100 kg,Spain,2020,32.07
Annual,Euro,Rape - prices per 100 kg,Finland,2011,42.18
Annual,Euro,Rape - prices per 100 kg,Finland,2012,44.4
Annual,Euro,Rape - prices per 100 kg,Finland,2013,41.61
Annual,Euro,Rape - prices per 100 kg,Finland,2014,36.48
Annual,Euro,Rape - prices per 100 kg,Finland,2015,35.8
Annual,Euro,Rape - prices per 100 kg,Finland,2016,37.1
Annual,Euro,Rape - prices per 100 kg,Finland,2017,38.96
Annual,Euro,Rape - prices per 100 kg,Finland,2018,35.57
Annual,Euro,Rape - prices per 100 kg,Finland,2019,36.16
Annual,Euro,Rape - prices per 100 kg,Finland,2020,38.31
Annual,Euro,Rape - prices per 100 kg,France,2011,44.66
Annual,Euro,Rape - prices per 100 kg,France,2012,33.56
Annual,Euro,Rape - prices per 100 kg,France,2013,26.27
Annual,Euro,Rape - prices per 100 kg,France,2014,22.2
Annual,Euro,Rape - prices per 100 kg,France,2015,25.3
Annual,Euro,Rape - prices per 100 kg,France,2016,24.7
Annual,Euro,Rape - prices per 100 kg,Croatia,2011,39.25
Annual,Euro,Rape - prices per 100 kg,Croatia,2012,44.01
Annual,Euro,Rape - prices per 100 kg,Croatia,2013,34.1
Annual,Euro,Rape - prices per 100 kg,Croatia,2014,30.38
Annual,Euro,Rape - prices per 100 kg,Croatia,2015,34.56
Annual,Euro,Rape - prices per 100 kg,Croatia,2016,31.58
Annual,Euro,Rape - prices per 100 kg,Croatia,2017,32.02
Annual,Euro,Rape - prices per 100 kg,Croatia,2018,31.15
Annual,Euro,Rape - prices per 100 kg,Croatia,2019,32.44
Annual,Euro,Rape - prices per 100 kg,Croatia,2020,34.32
Annual,Euro,Rape - prices per 100 kg,Hungary,2011,42.71
Annual,Euro,Rape - prices per 100 kg,Hungary,2012,48.57
Annual,Euro,Rape - prices per 100 kg,Hungary,2013,38.25
Annual,Euro,Rape - prices per 100 kg,Hungary,2014,33.11
Annual,Euro,Rape - prices per 100 kg,Hungary,2015,36.47
Annual,Euro,Rape - prices per 100 kg,Hungary,2016,35.29
Annual,Euro,Rape - prices per 100 kg,Hungary,2017,36.18
Annual,Euro,Rape - prices per 100 kg,Hungary,2018,33.85
Annual,Euro,Rape - prices per 100 kg,Hungary,2019,35.71
Annual,Euro,Rape - prices per 100 kg,Hungary,2020,35.86
Annual,Euro,Rape - prices per 100 kg,Lithuania,2011,42.15
Annual,Euro,Rape - prices per 100 kg,Lithuania,2012,45.61
Annual,Euro,Rape - prices per 100 kg,Lithuania,2013,34.88
Annual,Euro,Rape - prices per 100 kg,Lithuania,2014,29.32
Annual,Euro,Rape - prices per 100 kg,Lithuania,2015,34.12
Annual,Euro,Rape - prices per 100 kg,Lithuania,2016,36.47
Annual,Euro,Rape - prices per 100 kg,Lithuania,2017,35.72
Annual,Euro,Rape - prices per 100 kg,Lithuania,2018,35.46
Annual,Euro,Rape - prices per 100 kg,Lithuania,2019,34.93
Annual,Euro,Rape - prices per 100 kg,Lithuania,2020,35.65
Annual,Euro,Rape - prices per 100 kg,Luxembourg,2011,39.0
Annual,Euro,Rape - prices per 100 kg,Luxembourg,2012,45.5
Annual,Euro,Rape - prices per 100 kg,Luxembourg,2013,34.15
Annual,Euro,Rape - prices per 100 kg,Luxembourg,2014,29.76
Annual,Euro,Rape - prices per 100 kg,Luxembourg,2015,34.17
Annual,Euro,Rape - prices per 100 kg,Luxembourg,2016,33.69
Annual,Euro,Rape - prices per 100 kg,Luxembourg,2017,33.85
Annual,Euro,Rape - prices per 100 kg,Luxembourg,2018,33.8
Annual,Euro,Rape - prices per 100 kg,Luxembourg,2019,34.73
Annual,Euro,Rape - prices per 100 kg,Luxembourg,2020,35.65
Annual,Euro,Rape - prices per 100 kg,Latvia,2011,41.53
Annual,Euro,Rape - prices per 100 kg,Latvia,2012,45.01
Annual,Euro,Rape - prices per 100 kg,Latvia,2013,35.37
Annual,Euro,Rape - prices per 100 kg,Latvia,2014,29.52
Annual,Euro,Rape - prices per 100 kg,Latvia,2015,33.53
Annual,Euro,Rape - prices per 100 kg,Latvia,2016,34.99
Annual,Euro,Rape - prices per 100 kg,Latvia,2017,35.48
Annual,Euro,Rape - prices per 100 kg,Latvia,2018,34.62
Annual,Euro,Rape - prices per 100 kg,Latvia,2019,36.3
Annual,Euro,Rape - prices per 100 kg,Latvia,2020,35.88
Annual,Euro,Rape - prices per 100 kg,Netherlands,2011,36.1
Annual,Euro,Rape - prices per 100 kg,Netherlands,2012,43.5
Annual,Euro,Rape - prices per 100 kg,Netherlands,2013,34.25
Annual,Euro,Rape - prices per 100 kg,Netherlands,2014,32.5
Annual,Euro,Rape - prices per 100 kg,Netherlands,2015,33.5
Annual,Euro,Rape - prices per 100 kg,Netherlands,2016,34.0
Annual,Euro,Rape - prices per 100 kg,Netherlands,2017,32.5
Annual,Euro,Rape - prices per 100 kg,Netherlands,2018,39.0
Annual,Euro,Rape - prices per 100 kg,Netherlands,2019,38.0
Annual,Euro,Rape - prices per 100 kg,Netherlands,2020,38.5
Annual,Euro,Rape - prices per 100 kg,Poland,2011,44.63
Annual,Euro,Rape - prices per 100 kg,Poland,2012,47.34
Annual,Euro,Rape - prices per 100 kg,Poland,2013,35.1
Annual,Euro,Rape - prices per 100 kg,Poland,2014,31.54
Annual,Euro,Rape - prices per 100 kg,Poland,2015,35.97
Annual,Euro,Rape - prices per 100 kg,Poland,2017,37.03
Annual,Euro,Rape - prices per 100 kg,Poland,2018,36.45
Annual,Euro,Rape - prices per 100 kg,Poland,2019,36.26
Annual,Euro,Rape - prices per 100 kg,Poland,2020,36.89
Annual,Euro,Rape - prices per 100 kg,Romania,2011,38.22
Annual,Euro,Rape - prices per 100 kg,Romania,2012,41.04
Annual,Euro,Rape - prices per 100 kg,Romania,2013,35.53
Annual,Euro,Rape - prices per 100 kg,Romania,2014,30.16
Annual,Euro,Rape - prices per 100 kg,Romania,2015,36.89
Annual,Euro,Rape - prices per 100 kg,Romania,2016,34.96
Annual,Euro,Rape - prices per 100 kg,Romania,2017,34.58
Annual,Euro,Rape - prices per 100 kg,Romania,2018,30.94
Annual,Euro,Rape - prices per 100 kg,Romania,2019,32.24
Annual,Euro,Rape - prices per 100 kg,Romania,2020,33.48
Annual,Euro,Rape - prices per 100 kg,Sweden,2011,42.86
Annual,Euro,Rape - prices per 100 kg,Sweden,2012,44.69
Annual,Euro,Rape - prices per 100 kg,Sweden,2013,36.41
Annual,Euro,Rape - prices per 100 kg,Sweden,2014,30.89
Annual,Euro,Rape - prices per 100 kg,Sweden,2015,33.72
Annual,Euro,Rape - prices per 100 kg,Sweden,2016,35.18
Annual,Euro,Rape - prices per 100 kg,Sweden,2017,33.8
Annual,Euro,Rape - prices per 100 kg,Sweden,2018,35.08
Annual,Euro,Rape - prices per 100 kg,Sweden,2019,35.21
Annual,Euro,Rape - prices per 100 kg,Sweden,2020,35.18
Annual,Euro,Rape - prices per 100 kg,Slovenia,2011,42.17
Annual,Euro,Rape - prices per 100 kg,Slovenia,2012,44.96
Annual,Euro,Rape - prices per 100 kg,Slovenia,2013,35.84
Annual,Euro,Rape - prices per 100 kg,Slovenia,2014,30.75
Annual,Euro,Rape - prices per 100 kg,Slovenia,2015,36.36
Annual,Euro,Rape - prices per 100 kg,Slovenia,2016,32.66
Annual,Euro,Rape - prices per 100 kg,Slovenia,2017,32.01
Annual,Euro,Rape - prices per 100 kg,Slovenia,2018,30.59
Annual,Euro,Rape - prices per 100 kg,Slovenia,2019,31.59
Annual,Euro,Rape - prices per 100 kg,Slovenia,2020,32.26
Annual,Euro,Rape - prices per 100 kg,Slovakia,2011,46.06
Annual,Euro,Rape - prices per 100 kg,Slovakia,2012,48.4
Annual,Euro,Rape - prices per 100 kg,Slovakia,2013,36.98
Annual,Euro,Rape - prices per 100 kg,Slovakia,2014,33.5
Annual,Euro,Rape - prices per 100 kg,Slovakia,2015,35.95
Annual,Euro,Rape - prices per 100 kg,Slovakia,2016,35.67
Annual,Euro,Rape - prices per 100 kg,Slovakia,2017,37.52
Annual,Euro,Rape - prices per 100 kg,Slovakia,2018,34.34
Annual,Euro,Rape - prices per 100 kg,Slovakia,2019,35.51
Annual,Euro,Rape - prices per 100 kg,Slovakia,2020,36.68
Annual,Euro,Rape - prices per 100 kg,United Kingdom,2011,43.44
Annual,Euro,Rape - prices per 100 kg,United Kingdom,2012,45.28
Annual,Euro,Rape - prices per 100 kg,United Kingdom,2013,40.18
Annual,Euro,Rape - prices per 100 kg,United Kingdom,2014,33.47
Annual,Euro,Rape - prices per 100 kg,United Kingdom,2015,34.72
Annual,Euro,Rape - prices per 100 kg,United Kingdom,2016,34.23
Annual,Euro,Rape - prices per 100 kg,United Kingdom,2017,37.12
Annual,Euro,Rape - prices per 100 kg,United Kingdom,2018,34.09
Annual,Euro,Rape - prices per 100 kg,United Kingdom,2019,35.9
Annual,Euro,Sunflowers - prices per 100 kg,Austria,2011,33.66
Annual,Euro,Sunflowers - prices per 100 kg,Austria,2012,39.18
Annual,Euro,Sunflowers - prices per 100 kg,Austria,2013,29.52
Annual,Euro,Sunflowers - prices per 100 kg,Austria,2014,24.51
Annual,Euro,Sunflowers - prices per 100 kg,Austria,2015,33.71
Annual,Euro,Sunflowers - prices per 100 kg,Austria,2016,30.1
Annual,Euro,Sunflowers - prices per 100 kg,Austria,2017,28.33
Annual,Euro,Sunflowers - prices per 100 kg,Austria,2018,24.89
Annual,Euro,Sunflowers - prices per 100 kg,Austria,2019,29.31
Annual,Euro,Sunflowers - prices per 100 kg,Austria,2020,31.64
Annual,Euro,Sunflowers - prices per 100 kg,Bulgaria,2011,35.47
Annual,Euro,Sunflowers - prices per 100 kg,Bulgaria,2012,43.0
Annual,Euro,Sunflowers - prices per 100 kg,Bulgaria,2013,31.05
Annual,Euro,Sunflowers - prices per 100 kg,Bulgaria,2014,30.57
Annual,Euro,Sunflowers - prices per 100 kg,Bulgaria,2015,35.67
Annual,Euro,Sunflowers - prices per 100 kg,Bulgaria,2016,35.61
Annual,Euro,Sunflowers - prices per 100 kg,Bulgaria,2017,32.2
Annual,Euro,Sunflowers - prices per 100 kg,Bulgaria,2018,29.09
Annual,Euro,Sunflowers - prices per 100 kg,Bulgaria,2019,30.04
Annual,Euro,Sunflowers - prices per 100 kg,Bulgaria,2020,37.08
Annual,Euro,Sunflowers - prices per 100 kg,Czechia,2011,41.64
Annual,Euro,Sunflowers - prices per 100 kg,Czechia,2012,41.67
Annual,Euro,Sunflowers - prices per 100 kg,Czechia,2013,40.84
Annual,Euro,Sunflowers - prices per 100 kg,Czechia,2014,30.69
Annual,Euro,Sunflowers - prices per 100 kg,Czechia,2015,32.59
Annual,Euro,Sunflowers - prices per 100 kg,Czechia,2016,35.7
Annual,Euro,Sunflowers - prices per 100 kg,Czechia,2017,33.96
Annual,Euro,Sunflowers - prices per 100 kg,Czechia,2018,30.72
Annual,Euro,Sunflowers - prices per 100 kg,Czechia,2019,29.14
Annual,Euro,Sunflowers - prices per 100 kg,Czechia,2020,34.74
Annual,Euro,Sunflowers - prices per 100 kg,Germany,2017,29.64
Annual,Euro,Sunflowers - prices per 100 kg,Germany,2018,31.46
Annual,Euro,Sunflowers - prices per 100 kg,Germany,2019,33.73
Annual,Euro,Sunflowers - prices per 100 kg,Germany,2020,31.82
Annual,Euro,Sunflowers - prices per 100 kg,Greece,2011,42.5
Annual,Euro,Sunflowers - prices per 100 kg,Greece,2012,45.0
Annual,Euro,Sunflowers - prices per 100 kg,Greece,2013,40.23
Annual,Euro,Sunflowers - prices per 100 kg,Greece,2014,35.0
Annual,Euro,Sunflowers - prices per 100 kg,Greece,2015,35.0
Annual,Euro,Sunflowers - prices per 100 kg,Greece,2016,35.0
Annual,Euro,Sunflowers - prices per 100 kg,Greece,2017,35.0
Annual,Euro,Sunflowers - prices per 100 kg,Greece,2018,35.0
Annual,Euro,Sunflowers - prices per 100 kg,Greece,2019,35.0
Annual,Euro,Sunflowers - prices per 100 kg,Greece,2020,37.0
Annual,Euro,Sunflowers - prices per 100 kg,Spain,2011,38.01
Annual,Euro,Sunflowers - prices per 100 kg,Spain,2012,50.04
Annual,Euro,Sunflowers - prices per 100 kg,Spain,2013,33.97
Annual,Euro,Sunflowers - prices per 100 kg,Spain,2014,30.37
Annual,Euro,Sunflowers - prices per 100 kg,Spain,2015,36.44
Annual,Euro,Sunflowers - prices per 100 kg,Spain,2016,34.82
Annual,Euro,Sunflowers - prices per 100 kg,Spain,2017,32.93
Annual,Euro,Sunflowers - prices per 100 kg,Spain,2018,30.63
Annual,Euro,Sunflowers - prices per 100 kg,Spain,2019,31.57
Annual,Euro,Sunflowers - prices per 100 kg,Spain,2020,33.6
Annual,Euro,Sunflowers - prices per 100 kg,France,2011,40.77
Annual,Euro,Sunflowers - prices per 100 kg,France,2012,63.35
Annual,Euro,Sunflowers - prices per 100 kg,France,2013,47.71
Annual,Euro,Sunflowers - prices per 100 kg,France,2014,41.0
Annual,Euro,Sunflowers - prices per 100 kg,France,2015,48.3
Annual,Euro,Sunflowers - prices per 100 kg,France,2016,46.1
Annual,Euro,Sunflowers - prices per 100 kg,Croatia,2011,34.07
Annual,Euro,Sunflowers - prices per 100 kg,Croatia,2012,45.03
Annual,Euro,Sunflowers - prices per 100 kg,Croatia,2013,25.56
Annual,Euro,Sunflowers - prices per 100 kg,Croatia,2014,23.39
Annual,Euro,Sunflowers - prices per 100 kg,Croatia,2015,31.76
Annual,Euro,Sunflowers - prices per 100 kg,Croatia,2016,29.35
Annual,Euro,Sunflowers - prices per 100 kg,Croatia,2017,29.56
Annual,Euro,Sunflowers - prices per 100 kg,Croatia,2018,25.12
Annual,Euro,Sunflowers - prices per 100 kg,Croatia,2019,25.85
Annual,Euro,Sunflowers - prices per 100 kg,Croatia,2020,30.48
Annual,Euro,Sunflowers - prices per 100 kg,Hungary,2011,39.11
Annual,Euro,Sunflowers - prices per 100 kg,Hungary,2012,46.35
Annual,Euro,Sunflowers - prices per 100 kg,Hungary,2013,33.62
Annual,Euro,Sunflowers - prices per 100 kg,Hungary,2014,31.18
Annual,Euro,Sunflowers - prices per 100 kg,Hungary,2015,36.34
Annual,Euro,Sunflowers - prices per 100 kg,Hungary,2016,33.98
Annual,Euro,Sunflowers - prices per 100 kg,Hungary,2017,32.35
Annual,Euro,Sunflowers - prices per 100 kg,Hungary,2018,30.48
Annual,Euro,Sunflowers - prices per 100 kg,Hungary,2019,30.97
Annual,Euro,Sunflowers - prices per 100 kg,Hungary,2020,34.84
Annual,Euro,Sunflowers - prices per 100 kg,Portugal,2011,32.01
Annual,Euro,Sunflowers - prices per 100 kg,Portugal,2012,52.0
Annual,Euro,Sunflowers - prices per 100 kg,Portugal,2013,35.0
Annual,Euro,Sunflowers - prices per 100 kg,Portugal,2014,33.0
Annual,Euro,Sunflowers - prices per 100 kg,Portugal,2015,37.5
Annual,Euro,Sunflowers - prices per 100 kg,Portugal,2016,37.88
Annual,Euro,Sunflowers - prices per 100 kg,Portugal,2017,38.5
Annual,Euro,Sunflowers - prices per 100 kg,Portugal,2018,35.0
Annual,Euro,Sunflowers - prices per 100 kg,Portugal,2019,36.95
Annual,Euro,Sunflowers - prices per 100 kg,Portugal,2020,35.0
Annual,Euro,Sunflowers - prices per 100 kg,Romania,2011,37.27
Annual,Euro,Sunflowers - prices per 100 kg,Romania,2012,41.26
Annual,Euro,Sunflowers - prices per 100 kg,Romania,2013,35.98
Annual,Euro,Sunflowers - prices per 100 kg,Romania,2014,28.35
Annual,Euro,Sunflowers - prices per 100 kg,Romania,2015,33.74
Annual,Euro,Sunflowers - prices per 100 kg,Romania,2016,33.63
Annual,Euro,Sunflowers - prices per 100 kg,Romania,2017,29.99
Annual,Euro,Sunflowers - prices per 100 kg,Romania,2018,28.36
Annual,Euro,Sunflowers - prices per 100 kg,Romania,2019,27.18
Annual,Euro,Sunflowers - prices per 100 kg,Romania,2020,31.0
Annual,Euro,Sunflowers - prices per 100 kg,Slovenia,2011,40.8
Annual,Euro,Sunflowers - prices per 100 kg,Slovakia,2011,35.66
Annual,Euro,Sunflowers - prices per 100 kg,Slovakia,2012,44.6
Annual,Euro,Sunflowers - prices per 100 kg,Slovakia,2013,32.4
Annual,Euro,Sunflowers - prices per 100 kg,Slovakia,2014,27.8
Annual,Euro,Sunflowers - prices per 100 kg,Slovakia,2015,34.34
Annual,Euro,Sunflowers - prices per 100 kg,Slovakia,2016,32.4
Annual,Euro,Sunflowers - prices per 100 kg,Slovakia,2017,31.17
Annual,Euro,Sunflowers - prices per 100 kg,Slovakia,2018,28.33
Annual,Euro,Sunflowers - prices per 100 kg,Slovakia,2019,30.59
Annual,Euro,Sunflowers - prices per 100 kg,Slovakia,2020,33.4
Annual,Euro,Soya - prices per 100 kg,Austria,2011,34.58
Annual,Euro,Soya - prices per 100 kg,Austria,2012,46.68
Annual,Euro,Soya - prices per 100 kg,Austria,2013,39.44
Annual,Euro,Soya - prices per 100 kg,Austria,2014,34.68
Annual,Euro,Soya - prices per 100 kg,Austria,2015,31.88
Annual,Euro,Soya - prices per 100 kg,Austria,2016,33.3
Annual,Euro,Soya - prices per 100 kg,Austria,2017,34.48
Annual,Euro,Soya - prices per 100 kg,Austria,2018,34.26
Annual,Euro,Soya - prices per 100 kg,Austria,2019,31.38
Annual,Euro,Soya - prices per 100 kg,Austria,2020,35.09
Annual,Euro,Soya - prices per 100 kg,Bulgaria,2011,31.48
Annual,Euro,Soya - prices per 100 kg,Bulgaria,2012,50.3
Annual,Euro,Soya - prices per 100 kg,Bulgaria,2013,65.34
Annual,Euro,Soya - prices per 100 kg,Bulgaria,2014,61.69
Annual,Euro,Soya - prices per 100 kg,Bulgaria,2015,48.44
Annual,Euro,Soya - prices per 100 kg,Bulgaria,2016,36.75
Annual,Euro,Soya - prices per 100 kg,Bulgaria,2017,32.39
Annual,Euro,Soya - prices per 100 kg,Bulgaria,2018,33.27
Annual,Euro,Soya - prices per 100 kg,Bulgaria,2019,29.7
Annual,Euro,Soya - prices per 100 kg,Bulgaria,2020,34.24
Annual,Euro,Soya - prices per 100 kg,Germany,2018,33.7
Annual,Euro,Soya - prices per 100 kg,Germany,2019,33.0
Annual,Euro,Soya - prices per 100 kg,Germany,2020,44.9
Annual,Euro,Soya - prices per 100 kg,Spain,2011,33.61
Annual,Euro,Soya - prices per 100 kg,Spain,2013,44.37
Annual,Euro,Soya - prices per 100 kg,Spain,2014,49.36
Annual,Euro,Soya - prices per 100 kg,Spain,2015,47.63
Annual,Euro,Soya - prices per 100 kg,Spain,2016,45.9
Annual,Euro,Soya - prices per 100 kg,Spain,2017,45.51
Annual,Euro,Soya - prices per 100 kg,Spain,2018,47.95
Annual,Euro,Soya - prices per 100 kg,Spain,2019,47.54
Annual,Euro,Soya - prices per 100 kg,Spain,2020,48.44
Annual,Euro,Soya - prices per 100 kg,France,2011,36.94
Annual,Euro,Soya - prices per 100 kg,France,2012,37.65
Annual,Euro,Soya - prices per 100 kg,France,2013,33.03
Annual,Euro,Soya - prices per 100 kg,France,2014,29.9
Annual,Euro,Soya - prices per 100 kg,France,2015,28.0
Annual,Euro,Soya - prices per 100 kg,France,2016,30.4
Annual,Euro,Soya - prices per 100 kg,Croatia,2011,32.74
Annual,Euro,Soya - prices per 100 kg,Croatia,2012,46.99
Annual,Euro,Soya - prices per 100 kg,Croatia,2013,39.88
Annual,Euro,Soya - prices per 100 kg,Croatia,2014,30.67
Annual,Euro,Soya - prices per 100 kg,Croatia,2015,31.6
Annual,Euro,Soya - prices per 100 kg,Croatia,2016,30.89
Annual,Euro,Soya - prices per 100 kg,Croatia,2017,35.84
Annual,Euro,Soya - prices per 100 kg,Croatia,2018,30.34
Annual,Euro,Soya - prices per 100 kg,Croatia,2019,29.33
Annual,Euro,Soya - prices per 100 kg,Croatia,2020,33.74
Annual,Euro,Soya - prices per 100 kg,Hungary,2011,34.32
Annual,Euro,Soya - prices per 100 kg,Hungary,2012,44.82
Annual,Euro,Soya - prices per 100 kg,Hungary,2013,42.86
Annual,Euro,Soya - prices per 100 kg,Hungary,2014,34.93
Annual,Euro,Soya - prices per 100 kg,Hungary,2015,32.94
Annual,Euro,Soya - prices per 100 kg,Hungary,2016,33.81
Annual,Euro,Soya - prices per 100 kg,Hungary,2017,36.03
Annual,Euro,Soya - prices per 100 kg,Hungary,2018,33.81
Annual,Euro,Soya - prices per 100 kg,Hungary,2019,31.86
Annual,Euro,Soya - prices per 100 kg,Hungary,2020,38.09
Annual,Euro,Soya - prices per 100 kg,Romania,2011,30.67
Annual,Euro,Soya - prices per 100 kg,Romania,2012,38.35
Annual,Euro,Soya - prices per 100 kg,Romania,2013,41.41
Annual,Euro,Soya - prices per 100 kg,Romania,2014,32.18
